mapa_origem,x_origem,y_origem,mapa_destino,x_destino,y_destino,arquivo
prt_maze01,74,97,prt_maze01,71,11,prt_maze.txt
prt_maze01,45,104,prt_maze01,63,128,prt_maze.txt
prt_maze01,105,114,prt_maze01,111,145,prt_maze.txt
prt_maze01,114,95,prt_maze01,14,48,prt_maze.txt
prt_maze01,85,97,prt_maze01,63,128,prt_maze.txt
prt_maze01,142,114,prt_maze01,23,128,prt_maze.txt
prt_maze01,125,105,prt_maze01,14,48,prt_maze.txt
prt_maze01,182,85,prt_maze01,58,48,prt_maze.txt
prt_maze01,194,94,prt_maze01,58,191,prt_maze.txt
prt_maze01,168,94,prt_maze01,191,139,prt_maze.txt
prt_maze01,14,74,prt_maze01,151,22,prt_maze.txt
prt_maze01,14,45,mjolnir_12,44,21,prt_maze.txt
prt_maze01,5,58,prt_maze01,48,104,prt_maze.txt
prt_maze01,74,74,prt_maze01,58,191,prt_maze.txt
prt_maze01,52,45,prt_maze01,139,48,prt_maze.txt
prt_maze01,104,74,prt_maze01,14,48,prt_maze.txt
prt_maze01,96,45,prt_maze01,63,128,prt_maze.txt
prt_maze01,114,56,prt_maze01,176,8,prt_maze.txt
prt_maze01,85,56,prt_maze01,105,111,prt_maze.txt
prt_maze01,137,74,prt_maze01,182,88,prt_maze.txt
prt_maze01,139,45,prt_maze01,71,11,prt_maze.txt
prt_maze01,177,74,prt_fild01,136,368,prt_maze.txt
prt_maze01,175,45,prt_maze01,58,48,prt_maze.txt
prt_maze01,194,54,prt_maze01,99,31,prt_maze.txt
prt_maze01,16,34,prt_maze01,128,173,prt_maze.txt
prt_maze01,23,5,prt_maze01,176,8,prt_maze.txt
prt_maze01,54,5,prt_maze01,128,173,prt_maze.txt
prt_maze01,74,12,prt_maze01,58,48,prt_maze.txt
prt_maze01,45,21,prt_maze01,142,111,prt_maze.txt
prt_maze01,99,34,prt_maze01,137,128,prt_maze.txt
prt_maze01,114,22,prt_maze01,177,71,prt_maze.txt
prt_maze01,85,13,prt_maze01,22,88,prt_maze.txt
prt_maze01,154,22,prt_maze01,139,48,prt_maze.txt
prt_maze01,176,34,prt_maze01,8,186,prt_maze.txt
prt_maze01,176,5,prt_maze01,137,128,prt_maze.txt
prt_maze01,194,15,prt_maze01,52,48,prt_maze.txt
prt_maze01,165,22,prt_maze01,63,128,prt_maze.txt
prt_maze02,93,16,prt_maze01,102,168,prt_maze.txt
prt_maze02,100,182,prt_maze03,182,88,prt_maze.txt
prt_maze03,22,194,prt_maze03,175,48,prt_maze.txt
prt_maze03,5,186,prt_maze03,151,134,prt_maze.txt
prt_maze03,102,165,prt_maze03,137,71,prt_maze.txt
prt_maze03,85,174,prt_maze03,14,47,prt_maze.txt
prt_maze03,154,181,prt_maze03,139,48,prt_maze.txt
prt_maze03,125,171,prt_maze03,105,111,prt_maze.txt
prt_maze03,175,165,prt_maze03,71,12,prt_maze.txt
prt_maze03,194,175,prt_maze03,191,139,prt_maze.txt
prt_maze03,18,154,prt_maze03,48,21,prt_maze.txt
prt_maze03,23,125,prt_maze03,177,71,prt_maze.txt
prt_maze03,5,140,prt_maze03,111,56,prt_maze.txt
prt_maze03,54,154,prt_maze03,142,111,prt_maze.txt
prt_maze03,63,125,prt_maze03,88,97,prt_maze.txt
prt_maze03,98,154,prt_maze03,99,31,prt_maze.txt
prt_maze03,114,145,prt_maze03,168,22,prt_maze.txt
prt_maze03,85,146,prt_maze03,22,88,prt_maze.txt
prt_maze03,137,125,prt_maze03,71,71,prt_maze.txt
prt_maze03,154,134,prt_maze03,8,186,prt_maze.txt
prt_maze03,194,139,prt_maze03,191,175,prt_maze.txt
prt_maze03,166,139,prt_maze03,63,88,prt_maze.txt
prt_maze03,17,114,prt_maze03,128,105,prt_maze.txt
prt_maze03,22,85,prt_maze03,88,146,prt_maze.txt
prt_maze03,63,114,prt_maze03,14,71,prt_maze.txt
prt_maze03,63,85,prt_maze03,169,139,prt_maze.txt
prt_maze03,74,97,prt_maze03,54,8,prt_maze.txt
prt_maze03,45,104,prt_maze03,96,48,prt_maze.txt
prt_maze03,105,114,prt_maze03,128,171,prt_maze.txt
prt_maze03,114,95,prt_maze03,176,8,prt_maze.txt
prt_maze03,85,97,prt_maze03,63,128,prt_maze.txt
prt_maze03,142,114,prt_maze03,54,151,prt_maze.txt
prt_maze03,125,105,prt_maze03,58,191,prt_maze.txt
prt_maze03,182,85,prt_maze02,100,179,prt_maze.txt
prt_maze03,194,94,prt_maze03,151,22,prt_maze.txt
prt_maze03,168,94,prt_maze03,191,54,prt_maze.txt
prt_maze03,14,74,prt_maze03,63,111,prt_maze.txt
prt_maze03,14,45,prt_maze03,88,174,prt_maze.txt
prt_maze03,5,58,prt_maze03,191,15,prt_maze.txt
prt_maze03,52,45,prt_maze03,16,31,prt_maze.txt
prt_maze03,104,74,prt_maze03,111,22,prt_maze.txt
prt_maze03,96,45,prt_maze03,48,104,prt_maze.txt
prt_maze03,114,56,prt_maze03,8,140,prt_maze.txt
prt_maze03,85,56,prt_maze03,176,31,prt_maze.txt
prt_maze03,137,74,prt_maze03,102,168,prt_maze.txt
prt_maze03,177,74,prt_maze03,23,128,prt_maze.txt
prt_maze03,175,45,prt_maze03,22,191,prt_maze.txt
prt_maze03,194,54,prt_maze03,171,94,prt_maze.txt
prt_maze03,16,34,prt_maze03,52,48,prt_maze.txt
prt_maze03,23,5,prt_maze03,88,13,prt_maze.txt
prt_maze03,54,5,prt_maze03,71,97,prt_maze.txt
prt_maze03,74,12,prt_maze03,175,168,prt_maze.txt
prt_maze03,45,21,prt_maze03,18,151,prt_maze.txt
prt_maze03,99,34,prt_maze03,98,151,prt_maze.txt
prt_maze03,114,22,prt_maze03,104,71,prt_maze.txt
prt_maze03,85,13,prt_maze03,23,8,prt_maze.txt
prt_maze03,176,34,prt_maze03,88,56,prt_maze.txt
prt_maze03,176,5,prt_maze03,111,95,prt_maze.txt
prt_maze03,194,15,prt_maze03,8,58,prt_maze.txt
prt_maze03,165,22,prt_maze03,111,145,prt_maze.txt
prt_sewb1,135,248,prt_fild05,274,208,prt_maze.txt
prt_sewb1,188,247,prt_sewb2,19,19,prt_maze.txt
prt_sewb2,100,176,prt_sewb2,140,28,prt_maze.txt
prt_sewb2,140,24,prt_sewb2,100,172,prt_maze.txt
prt_sewb2,180,24,prt_sewb3,180,169,prt_maze.txt
prt_sewb2,19,12,prt_sewb1,192,247,prt_maze.txt
prt_sewb2,19,175,prt_sewb2,60,28,prt_maze.txt
prt_sewb2,60,24,prt_sewb2,19,171,prt_maze.txt
prt_sewb3,180,173,prt_sewb2,180,28,prt_maze.txt
prt_sewb3,20,185,prt_sewb4,100,92,prt_maze.txt
prt_sewb4,100,96,prt_sewb3,19,180,prt_maze.txt
ra_san02,213,280,ra_san01,140,19,ra_san.txt
ra_san03,123,283,ra_san01,140,19,ra_san.txt
ra_san04,119,104,ra_san01,140,19,ra_san.txt
ra_san03,279,21,ra_san05,282,149,ra_san.txt
ra_san03,85,15,ra_san04,203,216,ra_san.txt
ra_san04,203,221,ra_san03,85,20,ra_san.txt
ra_san04,120,48,ra_san05,150,282,ra_san.txt
ra_san05,150,7,ra_temple,119,153,ra_san.txt
ra_san02,289,149,ra_san03,10,149,ra_san.txt
ra_san03,5,149,ra_san02,284,149,ra_san.txt
ra_san02,213,4,ra_san04,35,216,ra_san.txt
ra_san04,35,221,ra_san02,213,9,ra_san.txt
ra_san02,30,21,ra_san05,14,149,ra_san.txt
tha_scene01,144,198,tha_t01,149,38,tha_t.txt
tha_t01,149,33,hu_fild01,140,158,tha_t.txt
tha_t01,150,150,tha_t02,149,130,tha_t.txt
tha_t02,149,125,tha_t01,150,145,tha_t.txt
tha_t03,217,165,tha_t02,227,157,tha_t.txt
tha_t03,59,140,tha_t04,60,142,tha_t.txt
tha_t04,60,137,tha_t03,59,135,tha_t.txt
tha_t04,81,36,tha_t05,62,8,tha_t.txt
tha_t05,62,157,tha_t05,213,97,tha_t.txt
tha_t05,208,97,tha_t05,62,162,tha_t.txt
tha_t05,185,235,tha_t06,206,11,tha_t.txt
thana_step,174,288,tha_t08,28,43,tha_t.txt
thana_step,173,372,tha_t07,30,166,tha_t.txt
tha_t07,114,166,thana_step,69,287,tha_t.txt
tha_t08,114,43,thana_step,30,223,tha_t.txt
thana_step,32,166,tha_t09,20,96,tha_t.txt
tha_t09,92,146,thana_step,180,223,tha_t.txt
thana_step,182,166,tha_t10,155,100,tha_t.txt
tha_t10,170,138,thana_step,14,73,tha_t.txt
thana_step,15,15,tha_t11,50,17,tha_t.txt
tha_t11,92,36,thana_step,180,73,tha_t.txt
thana_step,181,15,tha_t12,115,16,tha_t.txt
ve_fild03,168,240,thor_v01,21,229,thor_v.txt
thor_v01,21,224,ve_fild03,168,235,thor_v.txt
thor_v01,201,37,thor_v02,78,203,thor_v.txt
thor_v02,192,60,thor_v03,35,262,thor_v.txt
thor_v02,73,203,thor_v01,196,37,thor_v.txt
thor_v03,30,262,thor_v02,187,58,thor_v.txt
treasure01,112,164,treasure01,97,164,treasure.txt
treasure01,125,161,treasure01,144,161,treasure.txt
treasure01,142,161,treasure01,123,161,treasure.txt
treasure01,164,114,treasure01,164,88,treasure.txt
treasure01,164,91,treasure01,164,116,treasure.txt
treasure01,99,164,treasure01,114,164,treasure.txt
treasure01,76,111,treasure01,100,111,treasure.txt
treasure01,38,164,treasure01,25,164,treasure.txt
treasure01,40,111,treasure01,67,112,treasure.txt
treasure01,62,111,treasure01,38,111,treasure.txt
treasure01,27,164,treasure01,40,164,treasure.txt
treasure01,69,75,treasure01,69,106,treasure.txt
treasure01,69,125,treasure01,69,142,treasure.txt
treasure01,69,140,treasure01,69,123,treasure.txt
treasure01,98,111,treasure01,74,111,treasure.txt
treasure01,69,177,treasure02,102,27,treasure.txt
treasure01,41,37,treasure01,61,37,treasure.txt
treasure01,58,37,treasure01,39,37,treasure.txt
treasure01,69,102,treasure01,69,77,treasure.txt
treasure01,79,37,treasure01,98,37,treasure.txt
treasure01,96,37,treasure01,77,37,treasure.txt
treasure01,69,22,alb2trea,85,107,treasure.txt
treasure02,102,103,treasure02,102,120,treasure.txt
treasure02,102,118,treasure02,102,101,treasure.txt
treasure02,155,128,treasure02,155,97,treasure.txt
treasure02,155,99,treasure02,155,130,treasure.txt
treasure02,49,99,treasure02,49,130,treasure.txt
treasure02,102,24,treasure01,69,179,treasure.txt
treasure02,123,72,treasure02,140,72,treasure.txt
treasure02,138,72,treasure02,121,72,treasure.txt
treasure02,49,128,treasure02,49,97,treasure.txt
treasure02,65,72,treasure02,82,72,treasure.txt
treasure02,80,72,treasure02,63,72,treasure.txt
tur_dun01,154,241,tur_dun02,148,264,tur_dun.txt
tur_dun02,148,268,tur_dun01,154,237,tur_dun.txt
tur_dun02,167,19,tur_dun03,132,189,tur_dun.txt
tur_dun03,132,193,tur_dun02,167,23,tur_dun.txt
tur_dun03,217,71,tur_dun04,100,192,tur_dun.txt
tur_dun04,100,196,tur_dun03,215,75,tur_dun.txt
tur_dun05,89,69,tur_dun02,148,264,tur_dun.txt
tur_dun05,9,45,tur_dun01,154,237,tur_dun.txt
um_dun01,42,27,umbala,109,284,um_dun.txt
um_dun01,149,198,um_dun02,52,22,um_dun.txt
um_dun02,55,19,um_dun01,152,198,um_dun.txt
um_dun02,60,89,um_dun02,215,74,um_dun.txt
um_dun02,215,77,um_dun02,60,92,um_dun.txt
um_dun02,64,79,um_dun02,219,261,um_dun.txt
um_dun02,222,259,um_dun02,67,77,um_dun.txt
um_dun02,26,244,um_dun02,233,253,um_dun.txt
um_dun02,231,255,um_dun02,25,241,um_dun.txt
um_dun02,103,208,um_dun02,180,38,um_dun.txt
um_dun02,177,38,um_dun02,100,208,um_dun.txt
um_dun02,32,249,um_dun02,117,208,um_dun.txt
um_dun02,113,208,um_dun02,35,252,um_dun.txt
um_dun02,215,85,um_dun02,166,38,um_dun.txt
um_dun02,169,38,um_dun02,215,88,um_dun.txt
xmas,143,314,xmas_dun01,205,16,xmas_dun.txt
xmas_dun01,205,13,xmas,143,311,xmas_dun.txt
xmas_dun01,129,130,xmas_dun02,131,130,xmas_dun.txt
xmas_dun02,129,130,xmas_dun01,132,130,xmas_dun.txt
einbroch,92,281,airplane,224,64,airplane.txt
einbroch,64,234,airport,138,51,airplane.txt
airport,142,61,einbroch,62,246,airplane.txt
airport,124,13,airport,19,21,airplane.txt
airport,19,18,airport,122,16,airplane.txt
airport,161,13,airport,47,21,airplane.txt
airport,47,18,airport,163,16,airplane.txt
airport,143,14,einbroch,64,204,airplane.txt
einbroch,64,207,airport,143,17,airplane.txt
lhz_airport,125,14,lhz_airport,19,20,airplane.txt
lhz_airport,19,18,lhz_airport,123,14,airplane.txt
lhz_airport,160,14,lhz_airport,48,20,airplane.txt
lhz_airport,48,18,lhz_airport,162,14,airplane.txt
lighthalzen,267,76,lhz_airport,143,15,airplane.txt
lhz_airport,143,13,lighthalzen,265,76,airplane.txt
lhz_airport,142,60,lighthalzen,296,76,airplane.txt
lighthalzen,294,76,lhz_airport,143,53,airplane.txt
lighthalzen,308,76,airplane,224,58,airplane.txt
y_airport,125,14,y_airport,19,20,airplane.txt
y_airport,19,18,y_airport,123,14,airplane.txt
y_airport,160,14,y_airport,48,20,airplane.txt
y_airport,48,18,y_airport,162,14,airplane.txt
yuno,53,214,y_airport,143,23,airplane.txt
y_airport,143,16,yuno,52,207,airplane.txt
yuno,47,240,y_airport,143,54,airplane.txt
yuno,59,240,y_airport,143,54,airplane.txt
yuno,6,261,airplane_01,244,58,airplane.txt
yuno,96,261,airplane,244,58,airplane.txt
airplane,254,54,airplane,91,67,airplane.txt
airplane,87,67,airplane,250,54,airplane.txt
airplane,208,53,airplane,239,160,airplane.txt
airplane,245,160,airplane,214,54,airplane.txt
airplane_01,254,54,airplane_01,91,67,airplane.txt
airplane_01,87,67,airplane_01,250,54,airplane.txt
airplane_01,208,53,airplane_01,239,160,airplane.txt
airplane_01,245,160,airplane_01,214,54,airplane.txt
airplane_01,104,199,airplane_01,105,72,airplane.txt
airplane_01,103,72,airplane_01,102,199,airplane.txt
airplane_01,104,176,airplane_01,105,52,airplane.txt
airplane_01,103,52,airplane_01,102,176,airplane.txt
arena_room,84,103,arena_room,63,130,arena.txt
arena_room,63,126,arena_room,87,100,arena.txt
arena_room,76,87,arena_room,46,87,arena.txt
arena_room,49,87,arena_room,78,87,arena.txt
arena_room,84,71,arena_room,60,50,arena.txt
arena_room,63,53,arena_room,86,74,arena.txt
arena_room,115,71,arena_room,139,50,arena.txt
arena_room,136,53,arena_room,113,74,arena.txt
arena_room,123,88,arena_room,153,87,arena.txt
arena_room,150,87,arena_room,120,87,arena.txt
prt_are_in,54,13,arena_room,100,77,arena.txt
arena_room,135,126,arena_room,111,99,arena.txt
yuno,218,180,que_god01,99,84,god.txt
que_god01,99,81,yuno,218,177,god.txt
que_god01,63,88,que_god01,87,92,god.txt
que_god01,62,116,que_god01,46,94,god.txt
que_god01,12,116,que_god01,16,94,god.txt
que_god01,12,55,que_god01,17,83,god.txt
que_god01,50,55,que_god01,47,83,god.txt
job_thief1,180,15,moc_ruins,145,117,jobquests.txt
in_moc_16,18,8,moc_fild16,205,291,jobquests.txt
moc_fild16,205,296,in_moc_16,18,11,jobquests.txt
in_hunter,100,15,pay_fild10,143,250,jobquests.txt
prt_monk,192,172,monk_test,329,50,jobquests.txt
monk_test,329,47,prt_monk,193,166,jobquests.txt
monk_test,329,76,monk_test,259,118,jobquests.txt
monk_test,259,115,monk_test,329,71,jobquests.txt
monk_test,272,125,monk_test,301,127,jobquests.txt
monk_test,298,127,monk_test,268,125,jobquests.txt
aldebaran,65,53,alde_alche,20,175,jobquests.txt
aldebaran,53,65,alde_alche,42,175,jobquests.txt
alde_alche,19,171,aldebaran,68,56,jobquests.txt
alde_alche,42,171,aldebaran,56,68,jobquests.txt
alde_alche,41,186,alde_alche,113,178,jobquests.txt
alde_alche,114,183,alde_alche,42,182,jobquests.txt
alde_alche,13,184,alde_alche,88,113,jobquests.txt
alde_alche,88,117,alde_alche,13,181,jobquests.txt
alde_alche,46,104,alde_alche,157,17,jobquests.txt
alde_alche,160,17,alde_alche,50,103,jobquests.txt
alde_alche,46,77,alde_alche,88,17,jobquests.txt
alde_alche,93,17,alde_alche,50,77,jobquests.txt
alde_alche,89,62,alde_alche,17,23,jobquests.txt
alde_alche,17,29,alde_alche,89,67,jobquests.txt
alde_alche,133,77,alde_alche,162,107,jobquests.txt
alde_alche,158,107,alde_alche,129,77,jobquests.txt
alde_alche,133,103,alde_alche,164,164,jobquests.txt
alde_alche,158,163,alde_alche,129,103,jobquests.txt
cmd_fild07,193,117,in_rogue,379,46,jobquests.txt
in_rogue,375,46,cmd_fild07,196,117,jobquests.txt
in_rogue,375,34,in_rogue,380,125,jobquests.txt
in_rogue,375,125,in_rogue,379,33,jobquests.txt
cmd_fild07,355,286,in_rogue,247,126,jobquests.txt
in_rogue,247,122,cmd_fild07,349,285,jobquests.txt
in_rogue,244,21,cmd_fild09,106,191,jobquests.txt
in_rogue,172,34,cmd_fild09,341,143,jobquests.txt
in_rogue,161,103,cmd_fild04,302,177,jobquests.txt
in_rogue,8,9,in_rogue,389,389,jobquests.txt
job_duncer,69,43,comodo,185,156,jobquests.txt
einbroch,136,199,que_ng,138,167,jobquests.txt
que_ng,130,166,einbroch,130,197,jobquests.txt
que_ng,178,162,que_ng,172,86,jobquests.txt
que_ng,166,85,que_ng,182,161,jobquests.txt
que_ng,165,137,que_ng,177,41,jobquests.txt
que_ng,172,42,que_ng,160,139,jobquests.txt
amatsu,149,140,que_ng,20,142,jobquests.txt
que_ng,20,138,amatsu,147,136,jobquests.txt
que_ng,10,183,que_ng,33,64,jobquests.txt
que_ng,37,64,que_ng,15,182,jobquests.txt
que_ng,30,37,que_ng,67,28,jobquests.txt
que_ng,63,30,que_ng,25,37,jobquests.txt
kh_school,76,156,yuno_fild08,155,189,kiel.txt
kh_school,30,125,kh_school,67,14,kiel.txt
kh_school,71,14,kh_school,36,125,kiel.txt
kh_school,35,133,kh_school,148,16,kiel.txt
kh_school,153,16,kh_school,39,136,kiel.txt
kh_school,30,155,kh_school,182,116,kiel.txt
kh_school,186,117,kh_school,35,155,kiel.txt
kh_school,35,176,kh_school,148,56,kiel.txt
kh_school,153,56,kh_school,40,176,kiel.txt
kh_school,30,185,kh_school,67,74,kiel.txt
kh_school,71,74,kh_school,35,184,kiel.txt
kh_vila,79,11,yuno_fild02,92,208,kiel.txt
kh_vila,71,38,kh_vila,42,38,kiel.txt
kh_vila,46,38,kh_vila,75,38,kiel.txt
kh_vila,71,54,kh_vila,42,54,kiel.txt
kh_vila,46,54,kh_vila,75,54,kiel.txt
kh_vila,34,66,kh_vila,20,108,kiel.txt
kh_vila,20,103,kh_vila,34,61,kiel.txt
kh_vila,84,66,kh_vila,44,107,kiel.txt
kh_vila,44,103,kh_vila,84,62,kiel.txt
kh_vila,32,128,kh_vila,23,171,kiel.txt
kh_vila,22,167,kh_vila,32,123,kiel.txt
kh_vila,90,47,kh_vila,119,47,kiel.txt
kh_vila,115,47,kh_vila,85,47,kiel.txt
kh_vila,126,75,kh_vila,180,176,kiel.txt
kh_vila,180,171,kh_vila,126,70,kiel.txt
kh_vila,175,71,kh_vila,136,64,kiel.txt
kh_vila,191,19,yuno_fild02,74,215,kiel.txt
lighthalzen,188,204,kh_mansion,84,49,kiel.txt
kh_mansion,88,50,lighthalzen,188,199,kiel.txt
kh_mansion,21,11,kh_mansion,72,49,kiel.txt
kh_rossi,15,92,yuno,270,139,kiel.txt
kh_rossi,35,87,kh_rossi,27,37,kiel.txt
kh_rossi,27,42,kh_rossi,35,91,kiel.txt
kh_rossi,63,87,kh_rossi,99,38,kiel.txt
kh_rossi,99,42,kh_rossi,63,91,kiel.txt
kh_rossi,90,87,kh_rossi,168,30,kiel.txt
kh_rossi,168,34,kh_rossi,90,90,kiel.txt
kh_rossi,35,98,kh_rossi,27,147,kiel.txt
kh_rossi,27,143,kh_rossi,35,94,kiel.txt
kh_rossi,90,101,kh_rossi,282,64,kiel.txt
kh_rossi,42,26,kh_rossi,92,25,kiel.txt
kh_rossi,87,25,kh_rossi,36,26,kiel.txt
kh_rossi,282,60,kh_rossi,90,96,kiel.txt
kh_rossi,222,68,kh_rossi,22,277,kiel.txt
kh_rossi,22,273,kh_rossi,222,64,kiel.txt
kh_rossi,248,68,kh_rossi,88,277,kiel.txt
kh_rossi,88,273,kh_rossi,248,64,kiel.txt
kh_rossi,222,25,kh_rossi,22,219,kiel.txt
kh_rossi,22,222,kh_rossi,222,29,kiel.txt
kh_rossi,248,25,kh_rossi,88,217,kiel.txt
kh_rossi,88,222,kh_rossi,248,29,kiel.txt
kh_rossi,259,46,kh_rossi,224,234,kiel.txt
kh_rossi,228,234,kh_rossi,263,46,kiel.txt
kh_rossi,220,231,kh_rossi,260,186,kiel.txt
kh_rossi,260,190,kh_rossi,220,234,kiel.txt
kh_rossi,204,231,kh_rossi,204,186,kiel.txt
kh_rossi,204,190,kh_rossi,204,234,kiel.txt
kh_rossi,188,231,kh_rossi,148,186,kiel.txt
kh_rossi,148,190,kh_rossi,188,234,kiel.txt
kh_rossi,188,238,kh_rossi,148,283,kiel.txt
kh_rossi,148,279,kh_rossi,188,235,kiel.txt
kh_rossi,204,238,kh_rossi,204,283,kiel.txt
kh_rossi,204,279,kh_rossi,204,235,kiel.txt
kh_rossi,220,238,kh_rossi,261,283,kiel.txt
kh_rossi,260,279,kh_rossi,220,235,kiel.txt
